,belongs_to_collection,budget,genres,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
2595,"{'id': 353792, 'name': 'Garage Sale Mystery Collection', 'poster_path': '/2vg1zaQWGxuL6BJWfdtHZnjkzR0.jpg', 'backdrop_path': '/90swgL2ZoOghyWwdm6cZGomBgBc.jpg'}",0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]",Garage Sale Mysteries: Picture a Murder,3.231,[],[],2018-08-19,0.0,84.0,Garage Sale Mysteries: Picture a Murder,5.1,11.0
2596,,0.0,"[{'id': 27, 'name': 'Horror'}]",Dead List,1.7,[],[],2018-05-01,0.0,80.0,Dead List,5.3,6.0
2597,,0.0,"[{'id': 53, 'name': 'Thriller'}]",Broken Star,2.232,"[{'id': 82852, 'logo_path': None, 'name': 'Kandoo Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-20,0.0,90.0,Broken Star,5.2,5.0
2598,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",Break Night,1.477,[],[],2018-01-10,0.0,98.0,Break Night,5.2,5.0
2599,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",Hold the Dark,12.505,"[{'id': 104213, 'logo_path': '/iavYBtwebxgRYZgo4dmw46RoUIU.png', 'name': 'Addictive Pictures', 'origin_country': 'US'}, {'id': 1976, 'logo_path': '/vuNHAl3LpcNtjtRx8Ml4gpUMO2G.png', 'name': 'filmscience', 'origin_country': 'US'}, {'id': 109865, 'logo_path': '/iCKY5hDzpyV7Iitr3vAIbu7mRFj.png', 'name': 'VisionChaos Productions', 'origin_country': 'CH'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-22,0.0,126.0,Hold the Dark,5.2,495.0
2600,,0.0,"[{'id': 35, 'name': 'Comedy'}]",The Legacy of a Whitetail Deer Hunter,4.682,"[{'id': 20848, 'logo_path': '/htPfdm3yNRVsDz8CyyMozALKOO0.png', 'name': 'Rough House Pictures', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-03-10,0.0,83.0,The Legacy of a Whitetail Deer Hunter,5.2,53.0
2601,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Tempus Tormentum,2.65,"[{'id': 110572, 'logo_path': None, 'name': 'Absurd Machine Films', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-04-17,0.0,81.0,Tempus Tormentum,5.2,11.0
2602,,0.0,"[{'id': 53, 'name': 'Thriller'}]",10 x 10,10.077,"[{'id': 5056, 'logo_path': '/kADFcjL04xe5HGBnlLjbfhliS2a.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 6371, 'logo_path': '/zjXvcv1md91eXLZiJExUOTEwgdd.png', 'name': 'Unstoppable Entertainment', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-04-13,0.0,86.0,10x10,5.2,269.0
2603,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",Hostile,7.867,"[{'id': 91862, 'logo_path': None, 'name': 'Full Time Films', 'origin_country': ''}, {'id': 13968, 'logo_path': None, 'name': 'Europa Filmes', 'origin_country': 'BR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2018-03-08,0.0,82.0,Hostile,5.2,106.0
2604,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",Death of a Nation,3.229,"[{'id': 107196, 'logo_path': None, 'name': ""D'Souza Media"", 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-03,0.0,108.0,Death of a Nation,5.2,18.0
2605,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",Triassic World,3.608,"[{'id': 1311, 'logo_path': '/ic2bTizdzRLDVzAvN7MXdUg3WQV.png', 'name': 'The Asylum', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-19,0.0,90.0,Triassic World,5.2,6.0
2606,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",Cynthia,2.751,"[{'id': 85878, 'logo_path': None, 'name': 'Girls and Corpses Magazine', 'origin_country': ''}, {'id': 86530, 'logo_path': None, 'name': 'Girls and Corpses', 'origin_country': ''}]",[],2018-08-31,0.0,89.0,Cynthia,5.2,6.0
2607,,0.0,"[{'id': 28, 'name': 'Action'}]",All the Devil's Men,7.468,"[{'id': 25954, 'logo_path': None, 'name': 'Metrol Technology', 'origin_country': 'GB'}, {'id': 36988, 'logo_path': None, 'name': 'Big Book Media', 'origin_country': ''}, {'id': 75357, 'logo_path': '/zXT1JFP82YL245wlLpauAJDZA25.png', 'name': 'BondIt', 'origin_country': 'US'}, {'id': 77636, 'logo_path': None, 'name': 'GFM films', 'origin_country': ''}, {'id': 51864, 'logo_path': None, 'name': 'H Films', 'origin_country': ''}, {'id': 5056, 'logo_path': '/kADFcjL04xe5HGBnlLjbfhliS2a.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 105583, 'logo_path': None, 'name': 'West London Film Studios', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-05-12,0.0,99.0,All the Devil's Men,5.2,45.0
2608,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",They Remain,2.861,"[{'id': 101398, 'logo_path': None, 'name': 'Family Ranch', 'origin_country': ''}, {'id': 25578, 'logo_path': None, 'name': 'Reno Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-28,0.0,102.0,They Remain,5.2,12.0
2609,,0.0,"[{'id': 35, 'name': 'Comedy'}]",The Breaker Upperers,5.281,"[{'id': 294, 'logo_path': '/3XuHM8TXG0gDdPM3xJI14gkZbQy.png', 'name': 'New Zealand Film Commission', 'origin_country': 'NZ'}, {'id': 76342, 'logo_path': '/i53Cvs0mWLEhrRaPOpUXj4lJxDJ.png', 'name': 'Piki Films', 'origin_country': 'NZ'}, {'id': 100439, 'logo_path': None, 'name': 'Miss Conception Films', 'origin_country': ''}, {'id': 100440, 'logo_path': None, 'name': 'Bespoke Post', 'origin_country': ''}, {'id': 21592, 'logo_path': None, 'name': 'Madman Entertainment', 'origin_country': ''}, {'id': 100441, 'logo_path': None, 'name': 'James Wallace Productions', 'origin_country': ''}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",2018-05-03,0.0,82.0,The Breaker Upperers,5.2,121.0
2610,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",Guardians of the Tomb,7.535,"[{'id': 103938, 'logo_path': None, 'name': 'Grand Canal Pictures', 'origin_country': 'CN'}, {'id': 103939, 'logo_path': None, 'name': 'Arclight Films International', 'origin_country': ''}, {'id': 103940, 'logo_path': None, 'name': 'Aurora Alliance', 'origin_country': ''}, {'id': 7584, 'logo_path': '/eGkfvvyf4fJTvBUR1xt1669IPA3.png', 'name': 'Screen Australia', 'origin_country': 'AU'}, {'id': 10950, 'logo_path': '/6TdE9m9KgV2az7vNI8n95rQiYr3.png', 'name': 'Screen Queensland', 'origin_country': 'AU'}, {'id': 103941, 'logo_path': None, 'name': 'Sleeping Otters Productions', 'origin_country': ''}, {'id': 103942, 'logo_path': None, 'name': 'Hamilton Entertainment', 'origin_country': ''}, {'id': 103943, 'logo_path': None, 'name': 'Rong De Culture', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'TH', 'name': 'Thailand'}]",2018-01-19,0.0,90.0,Guardians of the Tomb,5.2,93.0
2611,,0.0,"[{'id': 53, 'name': 'Thriller'}]",Rideshare,3.005,"[{'id': 103352, 'logo_path': None, 'name': 'Hayhoe Studios', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-13,0.0,99.0,Rideshare,5.1,7.0
2612,,10000.0,"[{'id': 27, 'name': 'Horror'}]",Mrs. Claus,2.891,"[{'id': 96625, 'logo_path': None, 'name': 'Fright Meter Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-04,0.0,86.0,Mrs. Claus,5.1,7.0
2613,,0.0,"[{'id': 27, 'name': 'Horror'}]",Secret Santa,2.456,[],[],2018-03-03,0.0,88.0,Secret Santa,5.1,8.0
2614,,0.0,"[{'id': 27, 'name': 'Horror'}]",The Devil's Doorway,5.969,"[{'id': 104678, 'logo_path': '/3SsbZgTQDicxLi5uUS2LCkthsmc.png', 'name': '23ten', 'origin_country': 'GB'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2018-07-13,0.0,76.0,The Devil's Doorway,5.1,60.0
2615,,0.0,"[{'id': 28, 'name': 'Action'}]",Outlawed,2.442,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-10-02,0.0,102.0,Outlawed,5.1,4.0
2616,"{'id': 571845, 'name': 'Norm of the North Collection', 'poster_path': '/ivZ5l72GiMTVFZmSxNJxE78WjrU.jpg', 'backdrop_path': '/urhaukqwM9eRnpzVTgbeUZp2Sm0.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Norm of the North: Keys to the Kingdom,2.779,"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 67327, 'logo_path': None, 'name': 'Splash Entertainment', 'origin_country': 'US'}, {'id': 105992, 'logo_path': '/p0P0hJr83MwERW6GkV0rvRaDiiU.png', 'name': 'Discreet Arts Productions', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-31,0.0,91.0,Norm of the North: Keys to the Kingdom,5.1,8.0
2617,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",211,10.992,"[{'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Films', 'origin_country': 'US'}, {'id': 94362, 'logo_path': None, 'name': 'Nu Image Bulgaria', 'origin_country': ''}, {'id': 105426, 'logo_path': None, 'name': '211 Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-01,0.0,86.0,211,5.1,196.0
2618,,1500000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Beyond The Sky,5.827,"[{'id': 105536, 'logo_path': '/ynlRp9y7Vv63sibeN2U4PEFc7kz.png', 'name': 'Elysian Fields Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-21,0.0,85.0,Beyond The Sky,5.1,27.0
2619,,0.0,"[{'id': 878, 'name': 'Science Fiction'}]",The Beyond,5.495,"[{'id': 95434, 'logo_path': '/iKqEhbzYfb6YHwRlhqcvX1NIZbt.png', 'name': 'Ground Control Entertainment', 'origin_country': 'US'}, {'id': 95435, 'logo_path': None, 'name': 'Sector 99', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-09,0.0,92.0,The Beyond,5.1,72.0
2620,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Accident Man,9.118,"[{'id': 99435, 'logo_path': None, 'name': 'LINK Entertainment', 'origin_country': ''}, {'id': 99436, 'logo_path': None, 'name': 'Six Demon Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-02-06,0.0,101.0,Accident Man,5.1,174.0
2621,,0.0,"[{'id': 53, 'name': 'Thriller'}]",Cucuy: The Boogeyman,5.501,"[{'id': 7119, 'logo_path': '/2aFVtrHVcqGOq1qwYlPZ7VQ67Oi.png', 'name': 'Hybrid', 'origin_country': 'US'}, {'id': 112439, 'logo_path': None, 'name': 'Production Media Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-13,0.0,85.0,Cucuy: The Boogeyman,5.1,14.0
2622,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Higher Power,4.279,"[{'id': 54558, 'logo_path': None, 'name': 'Break Media', 'origin_country': ''}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'Di Bonaventura Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-11,0.0,95.0,Higher Power,5.1,49.0
2623,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",Pooka!,3.609,"[{'id': 68884, 'logo_path': '/1BYexT6Vikz4ulCcYKGPmOi6Jm0.png', 'name': 'Blumhouse Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-07,0.0,90.0,Pooka!,5.1,23.0
2624,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Bayou Caviar,4.518,"[{'id': 2967, 'logo_path': '/xtGoPUWKl6gX1eKRFrgBKNm7cfO.png', 'name': 'Fireshoe Productions', 'origin_country': 'US'}, {'id': 109666, 'logo_path': None, 'name': 'Brittany House Pictures', 'origin_country': 'US'}, {'id': 109667, 'logo_path': None, 'name': 'Wudi Pictures', 'origin_country': 'TW'}, {'id': 109668, 'logo_path': None, 'name': 'Quixotic Road', 'origin_country': 'US'}, {'id': 109669, 'logo_path': None, 'name': 'Thunderbang', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-05,0.0,111.0,Bayou Caviar,5.1,12.0
2625,,20000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",How It Ends,13.08,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-13,0.0,113.0,How It Ends,5.1,1064.0
2626,,0.0,"[{'id': 27, 'name': 'Horror'}]",The Ranger,3.903,"[{'id': 89268, 'logo_path': None, 'name': 'Hood River Entertainment', 'origin_country': ''}, {'id': 1360, 'logo_path': None, 'name': 'Glass Eye Pix', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-03-12,0.0,80.0,The Ranger,5.1,30.0
2627,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",Bad Tutor,2.132,"[{'id': 19651, 'logo_path': None, 'name': 'Blue Sky Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-03-03,0.0,101.0,Bad Tutor,5.1,8.0
2628,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Distorted,5.277,"[{'id': 89913, 'logo_path': None, 'name': 'Bridgegate Pictures', 'origin_country': ''}, {'id': 8583, 'logo_path': None, 'name': 'Minds Eye Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-06-22,0.0,90.0,Distorted,5.1,57.0
2629,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Corbin Nash,4.065,"[{'id': 106730, 'logo_path': None, 'name': 'Jagger/Wagner Productions', 'origin_country': ''}, {'id': 106731, 'logo_path': None, 'name': 'StarTree Productions', 'origin_country': ''}, {'id': 106732, 'logo_path': None, 'name': 'Enhance Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-20,0.0,95.0,Corbin Nash,5.1,37.0
2630,,0.0,"[{'id': 27, 'name': 'Horror'}]",Caught,3.926,"[{'id': 52352, 'logo_path': None, 'name': 'Great Point Media', 'origin_country': ''}, {'id': 81937, 'logo_path': '/t0TlFFin1XSn9HwRH9rOeYVwXob.png', 'name': 'Dandelion Productions', 'origin_country': 'US'}, {'id': 85785, 'logo_path': None, 'name': 'Castleview Films', 'origin_country': ''}, {'id': 85786, 'logo_path': None, 'name': 'Gael Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-03-30,0.0,86.0,Caught,5.1,20.0
2631,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",Babysitter's Nightmare,1.727,"[{'id': 3431, 'logo_path': '/6LVLYfZAEQfhJey0MGvhFXdDEK1.png', 'name': 'Lifetime', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-07,0.0,79.0,Babysitter's Nightmare,5.0,11.0
2632,,0.0,"[{'id': 27, 'name': 'Horror'}]",Extremity,3.037,"[{'id': 103998, 'logo_path': None, 'name': 'Dark Elegy Films', 'origin_country': ''}, {'id': 13773, 'logo_path': None, 'name': 'Alberta Filmworks', 'origin_country': ''}, {'id': 104000, 'logo_path': None, 'name': 'Actra', 'origin_country': ''}]",[],2018-09-17,0.0,103.0,Extremity,5.0,13.0
2633,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",Bel Canto,7.466,"[{'id': 54281, 'logo_path': None, 'name': 'A-Line Pictures', 'origin_country': ''}, {'id': 1473, 'logo_path': None, 'name': 'Depth of Field', 'origin_country': 'US'}, {'id': 26834, 'logo_path': None, 'name': 'Priority Pictures', 'origin_country': ''}, {'id': 32554, 'logo_path': None, 'name': 'Bloom', 'origin_country': 'US'}, {'id': 6353, 'logo_path': None, 'name': 'Screen Media Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-13,0.0,100.0,Bel Canto,5.1,41.0
2634,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",Don’t Leave Home,3.943,"[{'id': 27912, 'logo_path': None, 'name': 'Indie Entertainment', 'origin_country': ''}, {'id': 87458, 'logo_path': None, 'name': 'Salem Street Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-03-10,0.0,86.0,Don’t Leave Home,5.0,18.0
2635,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",What Still Remains,3.448,"[{'id': 94422, 'logo_path': None, 'name': 'Strike the Sun Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-14,0.0,92.0,What Still Remains,5.0,24.0
2636,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Astral,5.673,[],[],2018-10-13,0.0,83.0,Astral,5.0,29.0
2637,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",Solis,5.507,"[{'id': 102290, 'logo_path': '/oAHohSArs894M7z0LwVLbd38bFA.png', 'name': 'Goldfinch Studios', 'origin_country': ''}, {'id': 3870, 'logo_path': '/hZlf4rlzB913VrRzSED4NLPy0EM.png', 'name': 'Premiere Picture', 'origin_country': 'GB'}, {'id': 110571, 'logo_path': None, 'name': 'Strathie Film', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-06-27,0.0,92.0,Solis,5.0,51.0
2638,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Reprisal,10.328,"[{'id': 73685, 'logo_path': None, 'name': 'Emmett Furla Oasis Films', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/Q8mw2AOQQc8Qg0uNwLWq86DVZv.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 47287, 'logo_path': None, 'name': 'Kind Hearts Entertainment', 'origin_country': ''}, {'id': 111412, 'logo_path': None, 'name': 'Checkluck Films', 'origin_country': ''}, {'id': 63443, 'logo_path': '/iKm40tfw3Hxaz7mUubWrdbApUJV.png', 'name': 'The Fyzz Facility', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-08-31,0.0,89.0,Reprisal,5.0,106.0
2639,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Brothers in Football,0.689,[],[],2018-11-05,0.0,87.0,Brothers in Football,5.0,1.0
2640,,0.0,[],How To Get Rid Of A Body (and still be friends),0.6,[],[],2018-06-19,0.0,,How To Get Rid Of A Body (and still be friends),5.0,1.0
2641,,0.0,"[{'id': 18, 'name': 'Drama'}]",Strange Days,0.6,[],[],2018-11-14,0.0,10.0,Strange Days,5.0,1.0
2642,,0.0,[],Summer,1.145,[],[],2018-01-20,0.0,18.0,Summer,5.0,1.0
2643,,0.0,"[{'id': 99, 'name': 'Documentary'}]",Farther and Sun: A Dyslexic Road Trip,0.6,"[{'id': 16630, 'logo_path': None, 'name': 'BBC Four', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-09-30,0.0,59.0,Farther and Sun: A Dyslexic Road Trip,5.0,1.0
2644,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",99 Bottles of Beer,0.6,"[{'id': 121668, 'logo_path': None, 'name': 'Shiz', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-01,0.0,17.0,99 Bottles of Beer,5.0,1.0
2645,,0.0,"[{'id': 53, 'name': 'Thriller'}]",Perception,0.783,[],[],2018-05-10,0.0,102.0,Perception,5.0,3.0
2646,,0.0,"[{'id': 53, 'name': 'Thriller'}]",Running Out of Time,1.828,"[{'id': 89529, 'logo_path': '/neOq7I2WkeBOrCR7PiPadbzEVQo.png', 'name': 'Footage Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-01,0.0,87.0,Running Out of Time,5.0,5.0
2647,,0.0,"[{'id': 35, 'name': 'Comedy'}]",Gibbs on Gibbs,0.69,"[{'id': 120871, 'logo_path': '/962B8yOBXBjSJRqt41hmqcsCU1V.png', 'name': 'Rose Red Door Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-29,0.0,11.0,Gibbs on Gibbs,5.0,1.0
2648,,0.0,"[{'id': 35, 'name': 'Comedy'}]",Angels on Tap,0.654,[],[],2018-07-12,0.0,73.0,Angels on Tap,5.0,1.0
2649,,0.0,[],The Sand Dune,0.6,[],[],2018-01-01,0.0,86.0,The Sand Dune,5.0,1.0
2650,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",Micky Flanagan's Christmas,0.6,"[{'id': 56337, 'logo_path': None, 'name': 'Sky 1', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-12-19,0.0,44.0,Micky Flanagan's Christmas,5.0,1.0
2651,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",Picturesque Epochs,0.691,[],"[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",2018-05-19,0.0,133.0,Picturesque Epochs,5.0,1.0
2652,,110000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",Trickster,1.418,"[{'id': 118694, 'logo_path': None, 'name': 'Magnificent Seven Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-01,0.0,79.0,Trickster,5.0,2.0
2653,,0.0,"[{'id': 99, 'name': 'Documentary'}]",The Pacifist,0.6,"[{'id': 118721, 'logo_path': None, 'name': 'Transgressional Films', 'origin_country': ''}]",[],2018-04-17,0.0,57.0,The Pacifist,5.0,2.0
2654,,50000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",Karen Doesn't Dream,1.034,"[{'id': 117810, 'logo_path': None, 'name': 'PSU Television', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-27,0.0,107.0,Karen Doesn't Dream,5.0,1.0
2655,,0.0,[],Primos,0.652,[],[],2018-06-01,0.0,10.0,Primos,5.0,1.0
2656,,0.0,[],Gina,0.6,[],[],2018-01-01,0.0,9.0,Gina,5.0,1.0
2657,,0.0,[],An Impossible Conundrum: The Making of 'The Killing of a Sacred Deer',0.897,[],[],2018-03-05,0.0,23.0,An Impossible Conundrum: The Making of 'The Killing of a Sacred Deer',5.0,1.0
2658,,0.0,"[{'id': 18, 'name': 'Drama'}]",Jacob,0.6,[],[],2018-04-22,0.0,9.0,Jacob,5.0,1.0
2659,,25000.0,"[{'id': 18, 'name': 'Drama'}]",Clams Casino,0.84,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-06-23,0.0,10.0,Clams Casino,5.0,1.0
