,budget,genres,id,imdb_id,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
3580,0.0,[],637087.0,tt6946980,Expiration Date,0.6,[],[],2018-06-10,0.0,5.0,Expiration Date,0.0,0.0
3581,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",636973.0,tt7049272,Above the Clouds,1.381,[],[],2018-10-01,0.0,87.0,Above the Clouds,0.0,0.0
3582,0.0,[],636916.0,tt3114938,One Girl,1.133,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-10-18,0.0,64.0,One Girl,0.0,0.0
3583,0.0,[],636907.0,tt7666630,La Ceri-se,0.6,[],[],2018-02-21,0.0,13.0,La Ceri-se,0.0,0.0
3584,8000.0,"[{'id': 27, 'name': 'Horror'}]",636876.0,tt7493778,The Crossing,1.131,[],[],2018-10-01,0.0,,The Crossing,0.0,0.0
3585,0.0,[],636830.0,tt5951228,Fissure,0.6,[],[],2018-05-04,0.0,11.0,Fissure,0.0,0.0
3586,0.0,"[{'id': 27, 'name': 'Horror'}]",636807.0,tt8166314,Drops,1.118,"[{'id': 123708, 'logo_path': None, 'name': 'Rolling Films SAS', 'origin_country': ''}]",[],2018-03-19,0.0,4.0,Drops,0.0,0.0
3587,0.0,[],636766.0,tt7216772,Brannan & the Monosexuals: Double Booked,1.373,[],[],2018-06-20,0.0,22.0,Brannan & the Monosexuals: Double Booked,0.0,0.0
3588,0.0,[],636758.0,tt7394658,Boxing Day,1.375,[],[],2018-07-27,0.0,7.0,Boxing Day,0.0,0.0
3589,0.0,[],636724.0,tt7067984,Beard,1.122,[],[],2018-06-09,0.0,18.0,Beard,0.0,0.0
3590,0.0,[],636722.0,tt7284968,Bear,1.134,[],[],2018-10-29,0.0,15.0,Bear,0.0,0.0
3591,0.0,"[{'id': 99, 'name': 'Documentary'}]",636668.0,tt8562000,Blue Heart,1.37,"[{'id': 123692, 'logo_path': None, 'name': 'Farm League', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-30,0.0,45.0,Blue Heart,0.0,0.0
3592,0.0,[],636539.0,tt7492952,Backsiders,1.374,[],[],2018-07-11,0.0,16.0,Backsiders,0.0,0.0
3593,0.0,[],636521.0,tt7542340,"Are You Holding Me, or Am I Holding Myself?",1.121,[],[],2018-05-15,0.0,12.0,"Are You Holding Me, or Am I Holding Myself?",0.0,0.0
3594,0.0,[],636495.0,tt7385598,Alma Mater,1.373,[],[],2018-06-16,0.0,29.0,Alma Mater,0.0,0.0
3595,0.0,[],636465.0,tt8703902,You Turn,1.375,[],[],2018-07-22,0.0,7.0,You Turn,0.0,0.0
3596,0.0,[],636441.0,tt9327032,Projection,0.6,[],[],2018-11-01,0.0,11.0,Projection,0.0,0.0
3597,0.0,"[{'id': 99, 'name': 'Documentary'}]",636416.0,,The Mind Of Jake Paul,1.4,[],[],2018-09-25,0.0,40.0,The Mind Of Jake Paul,0.0,0.0
3598,0.0,"[{'id': 27, 'name': 'Horror'}]",636385.0,tt8389992,Penny Whistle,1.119,"[{'id': 123668, 'logo_path': None, 'name': 'near dark pictures', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-04-21,0.0,9.0,Penny Whistle,0.0,0.0
3599,0.0,[],636270.0,tt7233762,Yogurt,1.4,[],[],2018-05-18,0.0,19.0,Yogurt,0.0,0.0
3600,0.0,[],636268.0,tt6922632,XYXY,1.4,[],[],2018-09-15,0.0,15.0,XYXY,0.0,0.0
3601,0.0,[],636264.0,tt6993664,Word Is Bond,1.133,[],[],2018-10-18,0.0,13.0,Word Is Bond,0.0,0.0
3602,0.0,[],636260.0,tt8782856,Wishbones,0.6,[],[],2018-07-25,0.0,,Wishbones,0.0,0.0
3603,0.0,[],636256.0,tt8184112,When the World Changed,0.6,[],[],2018-04-14,0.0,33.0,When the World Changed,0.0,0.0
3604,0.0,[],636254.0,tt8088868,When I See You,1.376,[],[],2018-08-02,0.0,,When I See You,0.0,0.0
3605,0.0,[],636253.0,tt8222200,What If?,1.123,[],[],2018-06-20,0.0,8.0,What If?,0.0,0.0
3606,0.0,[],636251.0,tt8941268,The Way You Saw Me,1.136,[],[],2018-11-14,0.0,7.0,The Way You Saw Me,0.0,0.0
3607,0.0,[],636249.0,tt8563962,War Movie,0.6,[],[],2018-11-21,0.0,12.0,War Movie,0.0,0.0
3608,0.0,[],636248.0,tt8705512,Walk,1.366,[],[],2018-01-28,0.0,13.0,Walk,0.0,0.0
3609,0.0,[],636247.0,,The Phoenix Lights - Beyond Top Secret - Expanded and Updated,0.6,[],[],2018-01-01,0.0,116.0,The Phoenix Lights - Beyond Top Secret - Expanded and Updated,0.0,0.0
3610,0.0,[],636246.0,tt9458212,Vlam,0.6,[],[],2018-09-15,0.0,17.0,Vlam,0.0,0.0
3611,0.0,[],636245.0,tt7535460,Virtually Yours,1.125,[],[],2018-07-18,0.0,24.0,Virtually Yours,0.0,0.0
3612,0.0,[],636243.0,tt8717286,Victory Boulevard,1.125,[],[],2018-07-22,0.0,12.0,Victory Boulevard,0.0,0.0
3613,0.0,[],636241.0,tt8772958,Véspero,1.37,[],[],2018-05-01,0.0,11.0,Véspero,0.0,0.0
3614,0.0,[],636240.0,tt7600886,Vertical Lines,0.883,[],[],2018-10-16,0.0,14.0,Vertical Lines,0.0,0.0
3615,0.0,[],636228.0,tt7873674,The Unidentified,0.6,[],[],2018-04-26,0.0,14.0,The Unidentified,0.0,0.0
3616,0.0,[],636226.0,tt7981152,Unicorn,0.6,[],[],2018-07-22,0.0,13.0,Unicorn,0.0,0.0
3617,0.0,[],636223.0,tt8794130,Two Words,1.375,[],[],2018-07-22,0.0,23.0,Two Words,0.0,0.0
3618,0.0,[],636221.0,tt7831754,Two,1.14,[],[],2018-12-12,0.0,8.0,Two,0.0,0.0
3619,0.0,[],636218.0,tt8580372,Tribu,1.121,[],[],2018-05-27,0.0,10.0,Tribu,0.0,0.0
3620,0.0,[],636215.0,tt8637360,Transformations,0.6,[],[],2018-11-14,0.0,39.0,Transformations,0.0,0.0
3621,0.0,[],636214.0,tt7900120,Transcender,1.371,[],[],2018-05-30,0.0,27.0,Transcender,0.0,0.0
3622,0.0,[],636212.0,tt7880134,The Tragic Fall of Valerie Mallory Finkerstein,1.367,[],[],2018-03-01,0.0,12.0,The Tragic Fall of Valerie Mallory Finkerstein,0.0,0.0
3623,0.0,[],636208.0,tt9804480,Too Far In,0.6,[],[],2018-05-10,0.0,17.0,Too Far In,0.0,0.0
3624,0.0,[],636204.0,tt9313798,Tomato & Eggs,0.883,[],[],2018-10-18,0.0,,Tomato & Eggs,0.0,0.0
3625,0.0,[],636201.0,tt8713282,Tofu Scramble,1.371,[],[],2018-05-16,0.0,6.0,Tofu Scramble,0.0,0.0
3626,0.0,[],636199.0,tt6830616,Timmy Slays the Talent Show,1.139,[],[],2018-12-10,0.0,15.0,Timmy Slays the Talent Show,0.0,0.0
3627,0.0,[],636188.0,tt8141018,That's Me on the Right,1.122,[],[],2018-06-03,0.0,11.0,That's Me on the Right,0.0,0.0
3628,0.0,[],636186.0,tt8377570,Tap,0.6,[],[],2018-07-24,0.0,8.0,Tap,0.0,0.0
3629,0.0,[],636034.0,tt9143758,Swimming,1.119,[],[],2018-04-14,0.0,30.0,Swimming,0.0,0.0
3630,0.0,[],636029.0,tt9850814,Sult,1.116,[],[],2018-02-17,0.0,9.0,Sult,0.0,0.0
3631,0.0,[],636028.0,tt9414596,Suburban Dad,1.389,[],[],2018-12-09,0.0,6.0,Suburban Dad,0.0,0.0
3632,0.0,[],636027.0,tt6373512,STUM (Tongue-Tied),0.6,[],[],2018-02-14,0.0,8.0,STUM (Tongue-Tied),0.0,0.0
3633,0.0,[],636026.0,tt8184454,Straight Best Friend Off!,0.6,[],[],2018-02-23,0.0,5.0,Straight Best Friend Off!,0.0,0.0
3634,0.0,[],636023.0,tt7993310,Stille Nacht,0.6,[],[],2018-02-22,0.0,13.0,Stille Nacht,0.0,0.0
3635,0.0,[],636019.0,tt8512734,Starman from Heaven,0.6,[],[],2018-06-01,0.0,19.0,Starman from Heaven,0.0,0.0
3636,0.0,[],636016.0,tt8354408,"Speak Easy, B",1.37,[],[],2018-04-28,0.0,15.0,"Speak Easy, B",0.0,0.0
3637,0.0,"[{'id': 99, 'name': 'Documentary'}]",636002.0,tt11046118,Roger Ballen - A Good Picture Comes from Nowhere,0.6,"[{'id': 123616, 'logo_path': None, 'name': 'Tate Modern', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-06-06,0.0,5.0,Roger Ballen - A Good Picture Comes from Nowhere,0.0,0.0
3638,0.0,[],635997.0,tt7664158,Some Girls,1.367,[],[],2018-03-03,0.0,19.0,Some Girls,0.0,0.0
3639,100.0,[],635981.0,tt9511516,Harmony,0.6,[],[],2018-12-04,0.0,8.0,Harmony,0.0,0.0
3640,0.0,[],635980.0,tt8685496,Sigourney Weaver,1.4,[],[],2018-07-22,0.0,9.0,Sigourney Weaver,0.0,0.0
3641,200.0,[],635977.0,tt9306794,Affection,0.6,[],[],2018-03-09,0.0,11.0,Affection,0.0,0.0
3642,0.0,[],635975.0,tt8074540,Shut Your Eyes I'm Gonna Dance,1.4,[],[],2018-09-22,0.0,14.0,Shut Your Eyes I'm Gonna Dance,0.0,0.0
3643,0.0,[],635973.0,tt8012038,The Shiva Callers,1.367,[],[],2018-03-04,0.0,12.0,The Shiva Callers,0.0,0.0
3644,0.0,[],635969.0,tt8290630,She Flies by Her Own Wings,0.6,[],[],2018-04-20,0.0,9.0,She Flies by Her Own Wings,0.0,0.0
3645,0.0,[],635957.0,tt7497200,Secondborn,1.369,[],[],2018-04-08,0.0,18.0,Secondborn,0.0,0.0
3646,0.0,[],635952.0,tt7983454,Screwdriver,1.12,[],[],2018-05-11,0.0,30.0,Screwdriver,0.0,0.0
3647,0.0,[],635949.0,tt7845758,Sanctuary,1.129,[],[],2018-09-14,0.0,10.0,Sanctuary,0.0,0.0
3648,0.0,[],635928.0,tt8531284,Sampaguita,1.119,[],[],2018-04-07,0.0,15.0,Sampaguita,0.0,0.0
3649,0.0,[],635798.0,tt5372642,El Astronauta,0.6,[],[],2018-10-01,0.0,18.0,El Astronauta,0.0,0.0
3650,0.0,[],635767.0,tt9403548,Sacrifice,1.141,[],[],2018-12-20,0.0,17.0,Sacrifice,0.0,0.0
3651,0.0,[],635755.0,tt8185008,RPG: Role Playing Gaymes,1.117,[],[],2018-03-02,0.0,3.0,RPG: Role Playing Gaymes,0.0,0.0
3652,0.0,[],635752.0,tt8581392,Rozana,1.372,[],[],2018-06-15,0.0,,Rozana,0.0,0.0
3653,0.0,[],635747.0,tt8278752,Romance Is Dead,1.132,[],[],2018-10-13,0.0,12.0,Romance Is Dead,0.0,0.0
3654,0.0,[],635746.0,tt9601748,Riley,0.6,[],[],2018-11-08,0.0,6.0,Riley,0.0,0.0
3655,0.0,[],635743.0,tt8271576,Red Queen,0.866,[],[],2018-02-01,0.0,16.0,Red Queen,0.0,0.0
3656,0.0,[],635742.0,tt9319264,"Red Light, Green Light",1.116,[],[],2018-02-12,0.0,8.0,"Red Light, Green Light",0.0,0.0
3657,0.0,[],635740.0,,Rani,0.6,[],[],2018-04-18,0.0,21.0,Queen,0.0,0.0
3658,0.0,[],635734.0,tt8148672,Queer Cruising Double Feature: Gay Semiotics & AveMaria,0.6,[],[],2018-06-15,0.0,20.0,Queer Cruising Double Feature: Gay Semiotics & AveMaria,0.0,0.0
3659,0.0,[],635732.0,tt8521414,Queen,0.6,[],[],2018-05-26,0.0,8.0,Queen,0.0,0.0
3660,0.0,[],635725.0,tt8509746,Prom Night,1.122,[],[],2018-06-03,0.0,11.0,Prom Night,0.0,0.0
3661,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",635714.0,tt8997702,My Annie Hall,0.6,[],[],2018-08-01,0.0,28.0,My Annie Hall,0.0,0.0
3662,0.0,[],635704.0,tt9004612,Priya,1.12,[],[],2018-04-30,0.0,11.0,Priya,0.0,0.0
3663,0.0,[],635698.0,tt8998616,Porn Yesterday,1.128,[],[],2018-08-30,0.0,5.0,Porn Yesterday,0.0,0.0
3664,0.0,"[{'id': 18, 'name': 'Drama'}]",635697.0,tt8343126,Poof,0.6,[],[],2018-04-20,0.0,17.0,Poof,0.0,0.0
3665,0.0,[],635695.0,tt7813052,A Place to Stay,1.123,[],[],2018-06-21,0.0,17.0,A Place to Stay,0.0,0.0
3666,0.0,[],635692.0,tt7472378,Pin-Up,1.127,[],[],2018-08-17,0.0,20.0,Pin-Up,0.0,0.0
3667,0.0,[],635685.0,tt9067688,Peach Mango,1.121,[],[],2018-05-22,0.0,,Peach Mango,0.0,0.0
3668,0.0,[],635678.0,tt9417988,Parish,0.6,[],[],2018-12-06,0.0,18.0,Parish,0.0,0.0
3669,0.0,"[{'id': 99, 'name': 'Documentary'}]",635597.0,,Finding Nasseebi,0.6,[],"[{'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}]",2018-05-04,0.0,10.0,Finding Nasseebi,0.0,0.0
3670,0.0,[],635481.0,tt8996490,Open Mic,1.125,[],[],2018-07-18,0.0,15.0,Open Mic,0.0,0.0
3671,0.0,[],635479.0,tt7579766,Khol,0.6,[],[],2018-02-09,0.0,12.0,Open,0.0,0.0
3672,0.0,[],635478.0,tt8358488,Only Trumpets,1.124,[],[],2018-07-14,0.0,11.0,Only Trumpets,0.0,0.0
3673,0.0,[],635475.0,tt7985038,Only Fools Rush In,0.6,[],[],2018-05-28,0.0,13.0,Only Fools Rush In,0.0,0.0
3674,0.0,[],635472.0,tt7874024,"One Leg In, One Leg Out",0.6,[],[],2018-08-08,0.0,15.0,"One Leg In, One Leg Out",0.0,0.0
3675,0.0,[],635469.0,tt7765288,Off Your Rocker,1.13,[],[],2018-09-18,0.0,7.0,Off Your Rocker,0.0,0.0
3676,0.0,[],635453.0,tt9010462,My Name Was January,0.6,[],[],2018-06-26,0.0,26.0,My Name Was January,0.0,0.0
3677,0.0,[],635439.0,tt8439342,Missed,1.13,[],[],2018-09-23,0.0,9.0,Missed,0.0,0.0
3678,0.0,[],635427.0,tt7958006,Mendhi,0.6,[],[],2018-05-28,0.0,4.0,Mendhi,0.0,0.0
3679,0.0,[],635424.0,tt6151860,Maricruz,1.114,[],[],2018-01-01,0.0,17.0,Maricruz,0.0,0.0
3680,0.0,[],635423.0,tt9018424,Mama Dragons,0.6,[],[],2018-07-14,0.0,13.0,Mama Dragons,0.0,0.0
3681,0.0,[],635419.0,tt8621432,Magic Hour,0.6,[],[],2018-05-18,0.0,,Magic Hour,0.0,0.0
3682,0.0,[],635418.0,tt7521322,Magic H8 Ball,0.88,[],[],2018-09-16,0.0,13.0,Magic H8 Ball,0.0,0.0
3683,0.0,[],635415.0,tt8519076,Made to be Men,1.122,[],[],2018-06-01,0.0,,Made to be Men,0.0,0.0
3684,0.0,[],635414.0,tt8384520,Luli,1.119,[],[],2018-04-14,0.0,33.0,Luli,0.0,0.0
3685,0.0,[],635411.0,tt8962414,Lovers,1.121,[],[],2018-05-16,0.0,9.0,Lovers,0.0,0.0
3686,0.0,[],635410.0,tt8033650,Love on the Cards,1.12,[],[],2018-05-01,0.0,8.0,Love on the Cards,0.0,0.0
3687,0.0,[],635409.0,tt9309592,The Love Motel,0.6,[],[],2018-11-13,0.0,14.0,The Love Motel,0.0,0.0
3688,0.0,[],635408.0,tt8390148,Lost Cat,1.13,[],[],2018-09-17,0.0,15.0,Lost Cat,0.0,0.0
3689,0.0,[],635406.0,tt9278136,Look Baba I'm Happy,0.6,[],[],2018-12-06,0.0,26.0,Look Baba I'm Happy,0.0,0.0
3690,0.0,[],635394.0,tt7870702,Life in Color,0.87,[],[],2018-05-13,0.0,21.0,Life in Color,0.0,0.0
3691,0.0,[],635393.0,tt7164702,Lemonade,1.117,[],[],2018-02-28,0.0,15.0,Lemonade,0.0,0.0
3692,0.0,[],635392.0,tt9126062,Lemon Taste,0.6,[],[],2018-11-17,0.0,9.0,Lemon Taste,0.0,0.0
3693,0.0,[],635390.0,tt8006554,Lehenga,1.128,[],[],2018-08-30,0.0,3.0,Lehenga,0.0,0.0
3694,0.0,[],635381.0,tt8362738,The Lamb,1.135,[],[],2018-11-07,0.0,14.0,The Lamb,0.0,0.0
3695,0.0,[],635378.0,tt8797000,Lady Liberty,1.119,[],[],2018-04-14,0.0,,Lady Liberty,0.0,0.0
3696,0.0,[],635376.0,tt7842668,La Sad Boy,0.877,[],[],2018-08-15,0.0,12.0,La Sad Boy,0.0,0.0
3697,0.0,[],635370.0,tt7920358,The Kinnaras of the Dark World,0.6,[],[],2018-05-16,0.0,6.0,The Kinnaras of the Dark World,0.0,0.0
3698,0.0,[],635364.0,tt8090148,Jewels,0.871,[],[],2018-05-14,0.0,12.0,Jewels,0.0,0.0
3699,0.0,[],635357.0,tt10207000,Isabella,1.37,[],[],2018-05-13,0.0,13.0,Isabella,0.0,0.0
3700,0.0,[],635353.0,tt8544136,Is Your Teen A Homosexual?,0.6,[],[],2018-04-12,0.0,7.0,Is Your Teen A Homosexual?,0.0,0.0
3701,0.0,[],635352.0,tt7053846,Irish Goodbye,1.134,[],[],2018-11-02,0.0,18.0,Irish Goodbye,0.0,0.0
3702,0.0,"[{'id': 18, 'name': 'Drama'}]",635346.0,,The Gravedigger of Kapu,1.383,[],"[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",2018-10-18,0.0,16.0,The Gravedigger of Kapu,0.0,0.0
3703,0.0,[],635345.0,tt9627268,Incredible Imagination,0.6,[],[],2018-09-24,0.0,17.0,Incredible Imagination,0.0,0.0
3704,0.0,[],635340.0,tt6923624,If This Is Wrong,1.118,[],[],2018-03-22,0.0,14.0,If This Is Wrong,0.0,0.0
3705,0.0,[],635330.0,tt7657636,I'm Just Here,1.375,[],[],2018-07-21,0.0,16.0,I'm Just Here,0.0,0.0
3706,0.0,[],635327.0,tt8083102,I Want to Be with You in the Darkness,1.116,[],[],2018-02-14,0.0,6.0,I Want to Be with You in the Darkness,0.0,0.0
3707,0.0,[],635323.0,tt8391034,I Knew Andy Warhol,1.38,[],[],2018-09-18,0.0,19.0,I Knew Andy Warhol,0.0,0.0
3708,0.0,[],635318.0,tt9034542,I am Mia,1.134,[],[],2018-10-27,0.0,14.0,I am Mia,0.0,0.0
3709,300.0,[],635317.0,tt9297314,The Rehearsal,0.6,[],[],2018-05-01,0.0,6.0,The Rehearsal,0.0,0.0
3710,0.0,[],635312.0,tt8498354,How I Got to the Moon by Subway,1.382,[],[],2018-10-13,0.0,13.0,How I Got to the Moon by Subway,0.0,0.0
3711,,,,,,,,,,,,,,
3712,0.0,[],635308.0,tt10075010,Hoosier,0.6,[],[],2018-10-28,0.0,15.0,Hoosier,0.0,0.0
3713,0.0,[],635306.0,tt8530936,Honey West: The Gloria Fickling Story,1.126,[],[],2018-08-09,0.0,26.0,Honey West: The Gloria Fickling Story,0.0,0.0
3714,0.0,[],635281.0,tt7203280,The Homestay,1.12,[],[],2018-05-13,0.0,12.0,The Homestay,0.0,0.0
3715,0.0,[],635274.0,tt9012992,"Home Alone, Baby Blue",0.6,[],[],2018-11-26,0.0,11.0,"Home Alone, Baby Blue",0.0,0.0
3716,0.0,[],635272.0,tt8260710,Hold Hands or Hide,1.118,[],[],2018-04-02,0.0,10.0,Hold Hands or Hide,0.0,0.0
3717,0.0,[],635269.0,tt8264340,His Hands,1.129,[],[],2018-09-08,0.0,13.0,His Hands,0.0,0.0
3718,0.0,[],635252.0,tt7917580,Heather Has Four Moms,1.119,[],[],2018-04-11,0.0,14.0,Heather Has Four Moms,0.0,0.0
3719,0.0,"[{'id': 16, 'name': 'Animation'}]",635248.0,tt6255982,Dick & Stewart: I Spy with My Little Eye,1.132,"[{'id': 16853, 'logo_path': '/f4OsvS3T5eNt7QvG2vJiOAIeS3B.png', 'name': 'Rook Films', 'origin_country': 'GB'}]",[],2018-10-13,0.0,13.0,Dick & Stewart: I Spy with My Little Eye,0.0,0.0
3720,0.0,"[{'id': 16, 'name': 'Animation'}]",635225.0,,Playgrounds,0.6,[],"[{'iso_3166_1': 'SG', 'name': 'Singapore'}]",2018-07-28,0.0,11.0,Playgrounds,0.0,0.0
3721,0.0,"[{'id': 16, 'name': 'Animation'}]",635212.0,,Rain,0.6,[],"[{'iso_3166_1': 'SG', 'name': 'Singapore'}]",2018-08-24,0.0,10.0,Rain,0.0,0.0
3722,0.0,"[{'id': 99, 'name': 'Documentary'}]",635198.0,,The Sun,0.6,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-01,0.0,3.0,The Sun,0.0,0.0
3723,0.0,[],635144.0,tt8980650,Heads Up,1.126,[],[],2018-08-02,0.0,6.0,Heads Up,0.0,0.0
3724,0.0,[],635119.0,tt8649226,Half Lost,1.123,[],[],2018-06-21,0.0,10.0,Half Lost,0.0,0.0
3725,0.0,[],635113.0,tt8012036,Guardian,1.121,[],[],2018-05-17,0.0,15.0,Guardian,0.0,0.0
3726,0.0,[],635112.0,tt8634666,Guacho,0.6,[],[],2018-11-17,0.0,20.0,Guacho,0.0,0.0
3727,0.0,"[{'id': 99, 'name': 'Documentary'}]",635111.0,tt8850748,Studio Visits: Richard Haines,0.6,[],[],2018-08-15,0.0,7.0,Studio Visits: Richard Haines,0.0,0.0
3728,0.0,[],635110.0,tt7964572,Grip,1.119,[],[],2018-04-22,0.0,10.0,Grip,0.0,0.0
3729,0.0,[],635109.0,tt5913964,Grid,1.138,[],[],2018-12-01,0.0,26.0,Grid,0.0,0.0
3730,0.0,[],635108.0,tt9034928,The Green-Eyed Monster,1.129,[],[],2018-09-07,0.0,9.0,The Green-Eyed Monster,0.0,0.0
3731,0.0,[],635104.0,tt7854528,Graham and Zeke,1.12,[],[],2018-05-04,0.0,8.0,Graham and Zeke,0.0,0.0
3732,0.0,[],635101.0,tt8373870,God's Gracie,1.12,[],[],2018-05-05,0.0,13.0,God's Gracie,0.0,0.0
3733,0.0,[],635097.0,tt8689374,Gloria,0.881,[],[],2018-10-04,0.0,15.0,Gloria,0.0,0.0
3734,0.0,[],635096.0,tt8790090,Glanstir Fan,1.122,[],[],2018-06-01,0.0,,Glanstir Fan,0.0,0.0
3735,0.0,[],635094.0,tt8517090,Girl Friend,1.122,[],[],2018-06-13,0.0,12.0,Girl Friend,0.0,0.0
3736,0.0,[],635092.0,tt8868992,The Gay Rub: A Documentary,1.14,[],[],2018-12-15,0.0,16.0,The Gay Rub: A Documentary,0.0,0.0
3737,0.0,[],635090.0,tt8346678,Gay Camp,1.13,[],[],2018-09-16,0.0,11.0,Gay Camp,0.0,0.0
3738,0.0,[],635089.0,tt8354656,Gay Baby,1.121,[],[],2018-05-15,0.0,9.0,Gay Baby,0.0,0.0
3739,0.0,[],635085.0,tt7203470,From Now On,0.6,[],[],2018-03-08,0.0,11.0,From Now On,0.0,0.0
3740,0.0,[],635083.0,,"From Neel, with Love",0.6,[],[],2018-07-22,0.0,15.0,"From Neel, with Love",0.0,0.0
3741,0.0,[],635080.0,tt9600938,Freak,1.125,[],[],2018-07-23,0.0,12.0,Freak,0.0,0.0
3742,0.0,[],635078.0,tt9303070,Foreign,0.6,[],[],2018-05-22,0.0,28.0,Foreign,0.0,0.0
3743,0.0,[],635069.0,tt8982140,Foible,1.121,[],[],2018-05-26,0.0,7.0,Foible,0.0,0.0
3744,0.0,[],635068.0,tt10195410,Fluidity,0.6,[],[],2018-03-19,0.0,14.0,Fluidity,0.0,0.0
3745,0.0,[],635055.0,tt8375680,Finding Prayers,1.125,[],[],2018-07-24,0.0,21.0,Finding Prayers,0.0,0.0
3746,0.0,[],635054.0,tt8854276,Fighting Two Wars: The Story of Thalia Jane Ainsley,0.6,[],[],2018-08-16,0.0,9.0,Fighting Two Wars: The Story of Thalia Jane Ainsley,0.0,0.0
3747,0.0,[],635052.0,tt10091222,Fifteen,0.6,[],[],2018-05-25,0.0,3.0,Fifteen,0.0,0.0
3748,0.0,[],635047.0,,Fallen,0.6,[],[],2018-09-24,0.0,10.0,Fallen,0.0,0.0
3749,0.0,[],635044.0,tt8184008,Faggot Dad,1.117,[],[],2018-03-12,0.0,6.0,Faggot Dad,0.0,0.0
3750,0.0,[],635042.0,tt8452810,Exposed Destiny,1.134,[],[],2018-11-01,0.0,10.0,Exposed Destiny,0.0,0.0
3751,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",635007.0,tt8614886,The Present,0.6,"[{'id': 123517, 'logo_path': None, 'name': 'SkyCorp Home Video', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-08,0.0,13.0,The Present,0.0,0.0
3752,0.0,[],634941.0,tt3958196,East of Adin,1.129,[],[],2018-09-10,0.0,,East of Adin,0.0,0.0
3753,0.0,[],634931.0,tt7712140,Dorothy,1.129,[],[],2018-09-15,0.0,,Dorothy,0.0,0.0
3754,0.0,[],634927.0,tt8326422,Don't Define Me,0.6,[],[],2018-04-21,0.0,13.0,Don't Define Me,0.0,0.0
3755,0.0,[],634895.0,tt8140712,We Got a Monkey's Paw,1.379,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-12,0.0,8.0,We Got a Monkey's Paw,0.0,0.0
3756,100000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",634880.0,tt5575800,The Invisible Mother,1.383,"[{'id': 73011, 'logo_path': None, 'name': 'Anvil Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-24,0.0,106.0,The Invisible Mother,0.0,0.0
3757,0.0,[],634819.0,tt6519418,Deviant,1.122,[],[],2018-06-09,0.0,10.0,Deviant,0.0,0.0
3758,0.0,[],634816.0,tt7666974,Dead Birds,1.138,[],[],2018-12-02,0.0,34.0,Dead Birds,0.0,0.0
3759,0.0,[],634814.0,tt8713238,The Curse,1.125,[],[],2018-07-22,0.0,7.0,The Curse,0.0,0.0
3760,0.0,[],634812.0,tt7371090,The Crack Is Fine,1.376,[],[],2018-08-09,0.0,10.0,The Crack Is Fine,0.0,0.0
3761,0.0,[],634810.0,tt5026594,Conditioning,1.386,[],[],2018-11-18,0.0,7.0,Conditioning,0.0,0.0
3762,0.0,[],634807.0,tt7604672,Coming of Age,1.127,[],[],2018-08-14,0.0,8.0,Coming of Age,0.0,0.0
3763,0.0,[],634806.0,tt7947642,The Cocoa Fondue Show,1.125,[],[],2018-07-16,0.0,14.0,The Cocoa Fondue Show,0.0,0.0
3764,0.0,[],634804.0,tt6433748,Chricke,0.6,[],[],2018-04-08,0.0,7.0,Chricke,0.0,0.0
3765,0.0,[],634803.0,tt7960092,Choke,1.125,[],[],2018-07-21,0.0,16.0,Choke,0.0,0.0
3766,0.0,[],634800.0,tt8674516,The Chemo Darkroom,1.129,[],[],2018-09-15,0.0,17.0,The Chemo Darkroom,0.0,0.0
3767,0.0,[],634798.0,tt7936208,Chasing the Dragon,0.881,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-29,0.0,13.0,Chasing the Dragon,0.0,0.0
3768,0.0,[],634785.0,tt8873570,Chaos Toad,1.121,[],[],2018-05-22,0.0,8.0,Chaos Toad,0.0,0.0
3769,0.0,[],634779.0,tt9387838,Challenging the Call,0.6,[],[],2018-05-06,0.0,20.0,Challenging the Call,0.0,0.0
